slot,timestamp,action_count,adds,removes,actions,placement_before,placement_after,demand,attachment_points,total_requests,demand_pairs,covered_pairs_after,uncovered_pairs_after,coverage_ratio_after,objective,R_nominal,B_nominal,R_wc,B_wc,Op_cost,solve_time,status
208,207,4,2,2,"ADD:4,2;ADD:6,3;REMOVE:2,4;REMOVE:4,7",0:-;1:-;2:4;3:-;4:7;5:9;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:9;6:3;7:-;8:-;9:-,4@3=1;4@4=1;4@5=1;5@9=1;6@3=1,"3,4,5,9",5,5,5,0,1.0,0.5064021443439133,0.6666666666666666,0.03973547767724674,0.0,0.0,0.2,0.12390995025634766,Feasible|selected=greedy
209,208,5,3,2,"ADD:2,8;ADD:4,9;ADD:6,1;REMOVE:4,2;REMOVE:6,3",0:-;1:-;2:-;3:-;4:2;5:9;6:3;7:-;8:-;9:-,0:-;1:-;2:8;3:-;4:9;5:9;6:1;7:-;8:-;9:-,2@5=1;2@8=1;4@1=1;4@2=1;5@9=1;6@1=1,"5,8,1,2,9",6,6,6,0,1.0,0.4121524915602909,0.6666666666666666,0.045485824893624335,0.0,0.0,0.30000000000000004,0.13527870178222656,Feasible|selected=greedy
210,209,8,4,4,"ADD:4,7;ADD:5,3;ADD:6,2;ADD:7,9;REMOVE:2,8;REMOVE:4,9;REMOVE:5,9;REMOVE:6,1",0:-;1:-;2:8;3:-;4:9;5:9;6:1;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:3;6:2;7:9;8:-;9:-,4@1=1;4@2=1;4@4=1;4@7=1;4@9=1;5@3=1;6@2=1;6@4=1;6@3=1;7@1=1;7@2=1,"1,2,4,7,9,3",11,11,11,0,1.0,0.6286788401364062,1.0,0.028678840136406127,0.0,0.0,0.4,0.1584758758544922,Feasible|selected=greedy
211,210,6,3,3,"ADD:2,9;ADD:5,1;ADD:6,3;REMOVE:5,3;REMOVE:6,2;REMOVE:7,9",0:-;1:-;2:-;3:-;4:7;5:3;6:2;7:9;8:-;9:-,0:-;1:-;2:9;3:-;4:7;5:1;6:3;7:-;8:-;9:-,2@9=1;4@0=1;4@1=1;4@6=1;4@8=1;5@1=1;6@3=1,"9,0,1,6,8,3",7,7,7,0,1.0,0.49071889898432586,0.75,0.04071889898432594,0.0,0.0,0.30000000000000004,0.13913822174072266,Feasible|selected=greedy
212,211,6,2,4,"ADD:4,9;ADD:7,7;REMOVE:2,9;REMOVE:4,7;REMOVE:5,1;REMOVE:6,3",0:-;1:-;2:9;3:-;4:7;5:1;6:3;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:9;5:-;6:-;7:7;8:-;9:-,4@9=1;7@4=1;7@7=1,"9,4,7",3,3,3,0,1.0,0.8562451589619053,1.0,0.05624515896190525,0.0,0.0,0.2,0.11351990699768066,Feasible|selected=greedy
213,212,5,3,2,"ADD:4,1;ADD:5,1;ADD:6,4;REMOVE:4,9;REMOVE:7,7",0:-;1:-;2:-;3:-;4:9;5:-;6:-;7:7;8:-;9:-,0:-;1:-;2:-;3:-;4:1;5:1;6:4;7:-;8:-;9:-,4@1=1;5@1=1;6@4=1,"1,4",3,3,3,0,1.0,0.7928909156783737,1.0,0.09289091567837368,0.0,0.0,0.30000000000000004,0.10802483558654785,Feasible|selected=greedy
214,213,7,4,3,"ADD:2,6;ADD:5,5;ADD:6,3;ADD:7,5;REMOVE:4,1;REMOVE:5,1;REMOVE:6,4",0:-;1:-;2:-;3:-;4:1;5:1;6:4;7:-;8:-;9:-,0:-;1:-;2:6;3:-;4:-;5:5;6:3;7:5;8:-;9:-,2@6=1;5@2=1;5@5=1;6@3=1;7@5=1,"6,2,5,3",5,5,5,0,1.0,0.6789731010121663,1.0,0.07897310101216645,0.0,0.0,0.4,0.12841105461120605,Feasible|selected=greedy
215,214,7,3,4,"ADD:4,4;ADD:5,7;ADD:6,4;REMOVE:2,6;REMOVE:5,5;REMOVE:6,3;REMOVE:7,5",0:-;1:-;2:6;3:-;4:-;5:5;6:3;7:5;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:7;6:4;7:-;8:-;9:-,4@2=1;4@4=1;5@0=1;5@1=1;5@9=1;6@4=1,"2,4,0,1,9",6,6,6,0,1.0,0.7332833650169557,1.0,0.03328336501695562,0.0,0.0,0.30000000000000004,0.13458776473999023,Feasible|selected=greedy
216,215,6,4,2,"ADD:3,4;ADD:5,2;ADD:6,7;ADD:7,7;REMOVE:5,7;REMOVE:6,4",0:-;1:-;2:-;3:-;4:4;5:7;6:4;7:-;8:-;9:-,0:-;1:-;2:-;3:4;4:4;5:2;6:7;7:7;8:-;9:-,3@4=1;4@4=1;4@2=1;5@2=1;6@0=1;6@7=1;7@4=1;7@0=1;7@3=1,"4,2,0,7,3",9,9,9,0,1.0,0.31218845773999615,0.6666666666666666,0.04552179107332955,0.0,0.0,0.4,0.15225982666015625,Feasible|selected=greedy
217,216,8,4,4,"ADD:1,8;ADD:5,7;ADD:6,8;ADD:6,9;REMOVE:3,4;REMOVE:4,4;REMOVE:5,2;REMOVE:6,7",0:-;1:-;2:-;3:4;4:4;5:2;6:7;7:7;8:-;9:-,0:-;1:8;2:-;3:-;4:-;5:7;6:8|9;7:7;8:-;9:-,1@8=1;5@0=1;5@4=1;6@8=1;6@3=1;6@5=1;6@6=1;6@9=1;7@8=1;7@3=1;7@6=1;7@7=1,"8,0,4,3,5,6,9,7",12,12,12,0,1.0,0.4324309459208583,0.8,0.03243094592085831,0.0,0.0,0.4,0.16704893112182617,Feasible|selected=greedy
218,217,8,4,4,"ADD:2,4;ADD:4,7;ADD:5,5;ADD:6,0;REMOVE:1,8;REMOVE:5,7;REMOVE:6,8;REMOVE:6,9",0:-;1:8;2:-;3:-;4:-;5:7;6:8|9;7:7;8:-;9:-,0:-;1:-;2:4;3:-;4:7;5:5;6:0;7:7;8:-;9:-,2@4=1;4@3=1;4@8=1;5@2=2;5@5=1;6@0=1;7@3=1;7@8=1,"4,3,8,2,5,0",9,8,8,0,1.0,0.4323744463821636,0.8,0.032374446382163614,0.0,0.0,0.4,0.15244793891906738,Feasible|selected=greedy
219,218,5,2,3,"ADD:1,8;ADD:2,7;REMOVE:2,4;REMOVE:5,5;REMOVE:6,0",0:-;1:-;2:4;3:-;4:7;5:5;6:0;7:7;8:-;9:-,0:-;1:8;2:7;3:-;4:7;5:-;6:-;7:7;8:-;9:-,1@4=1;1@5=1;1@8=1;2@2=1;2@7=1;4@7=1;4@6=1;7@4=1;7@3=1;7@9=1,"4,5,8,2,7,6,3,9",10,10,10,0,1.0,0.43129534568183775,0.6,0.03129534568183784,0.0,0.0,0.2,0.16213393211364746,Feasible|selected=greedy
220,219,6,3,3,"ADD:2,2;ADD:5,9;ADD:6,7;REMOVE:2,7;REMOVE:4,7;REMOVE:7,7",0:-;1:8;2:7;3:-;4:7;5:-;6:-;7:7;8:-;9:-,0:-;1:8;2:2;3:-;4:-;5:9;6:7;7:-;8:-;9:-,1@1=1;1@2=1;1@4=1;2@2=1;5@9=1;6@7=1,"1,2,4,9,7",6,6,6,0,1.0,0.4977003090926678,0.75,0.04770030909266785,0.0,0.0,0.30000000000000004,0.13794302940368652,Feasible|selected=greedy
221,220,8,4,4,"ADD:1,7;ADD:2,7;ADD:5,7;ADD:7,2;REMOVE:1,8;REMOVE:2,2;REMOVE:5,9;REMOVE:6,7",0:-;1:8;2:2;3:-;4:-;5:9;6:7;7:-;8:-;9:-,0:-;1:7;2:7;3:-;4:-;5:7;6:-;7:2;8:-;9:-,1@3=1;1@7=1;2@3=1;2@7=1;5@7=1;7@0=1;7@2=1,"3,7,0,2",7,7,7,0,1.0,0.6585200697464003,1.0,0.05852006974640031,0.0,0.0,0.4,0.1396639347076416,Feasible|selected=greedy
222,221,8,4,4,"ADD:2,2;ADD:4,4;ADD:5,8;ADD:7,7;REMOVE:1,7;REMOVE:2,7;REMOVE:5,7;REMOVE:7,2",0:-;1:7;2:7;3:-;4:-;5:7;6:-;7:2;8:-;9:-,0:-;1:-;2:2;3:-;4:4;5:8;6:-;7:7;8:-;9:-,2@2=1;2@5=1;2@7=1;4@4=1;5@4=1;5@1=1;7@0=1;7@3=1;7@8=1,"2,5,7,4,1,0,3,8",9,9,9,0,1.0,0.6215490954559263,1.0,0.021549095455926346,0.0,0.0,0.4,0.157135009765625,Feasible|selected=greedy
223,222,10,6,4,"ADD:2,7;ADD:2,8;ADD:4,8;ADD:5,7;ADD:6,6;ADD:7,2;REMOVE:2,2;REMOVE:4,4;REMOVE:5,8;REMOVE:7,7",0:-;1:-;2:2;3:-;4:4;5:8;6:-;7:7;8:-;9:-,0:-;1:-;2:7|8;3:-;4:8;5:7;6:6;7:2;8:-;9:-,2@0=1;2@1=2;2@4=1;2@5=1;4@1=1;4@8=1;5@3=1;5@7=1;6@6=1;7@4=1;7@2=1;7@9=1,"0,1,4,5,8,3,7,6,2,9",13,12,12,0,1.0,0.4340193604335515,1.0,0.03401936043355155,0.0,0.0,0.6,0.18608903884887695,Feasible|selected=greedy
224,223,8,3,5,"ADD:2,6;ADD:4,4;ADD:7,4;REMOVE:2,7;REMOVE:2,8;REMOVE:4,8;REMOVE:6,6;REMOVE:7,2",0:-;1:-;2:7|8;3:-;4:8;5:7;6:6;7:2;8:-;9:-,0:-;1:-;2:6;3:-;4:4;5:7;6:-;7:4;8:-;9:-,2@6=1;4@6=2;4@2=2;4@4=1;5@7=1;7@2=1;7@4=1,"6,2,4,7",9,7,7,0,1.0,0.5821545071935993,0.8333333333333334,0.04882117386026601,0.0,0.0,0.30000000000000004,0.13530588150024414,Feasible|selected=greedy
225,224,4,1,3,"ADD:7,9;REMOVE:2,6;REMOVE:4,4;REMOVE:7,4",0:-;1:-;2:6;3:-;4:4;5:7;6:-;7:4;8:-;9:-,0:-;1:-;2:-;3:-;4:-;5:7;6:-;7:9;8:-;9:-,5@2=1;5@4=1;5@7=1;7@1=1;7@6=1;7@9=2,"2,4,7,1,6,9",7,6,6,0,1.0,0.6907574271880289,0.75,0.040757427188028904,0.0,0.0,0.1,0.14265084266662598,Feasible|selected=greedy
226,225,5,3,2,"ADD:1,6;ADD:6,7;ADD:7,7;REMOVE:5,7;REMOVE:7,9",0:-;1:-;2:-;3:-;4:-;5:7;6:-;7:9;8:-;9:-,0:-;1:6;2:-;3:-;4:-;5:-;6:7;7:7;8:-;9:-,1@1=1;1@6=1;6@6=1;6@0=1;6@3=1;7@7=1,"1,6,0,3,7",6,6,6,0,1.0,0.733184416842301,1.0,0.03318441684230108,0.0,0.0,0.30000000000000004,0.13501882553100586,Feasible|selected=greedy
227,226,7,4,3,"ADD:1,8;ADD:4,3;ADD:5,4;ADD:6,1;REMOVE:1,6;REMOVE:6,7;REMOVE:7,7",0:-;1:6;2:-;3:-;4:-;5:-;6:7;7:7;8:-;9:-,0:-;1:8;2:-;3:-;4:3;5:4;6:1;7:-;8:-;9:-,1@2=1;1@8=1;4@1=1;4@3=1;5@4=1;6@1=1,"2,8,1,3,4",6,6,6,0,1.0,0.6667519499092426,1.0,0.0667519499092426,0.0,0.0,0.4,0.13560700416564941,Feasible|selected=greedy
228,227,7,4,3,"ADD:0,2;ADD:1,9;ADD:4,9;ADD:7,9;REMOVE:1,8;REMOVE:4,3;REMOVE:6,1",0:-;1:8;2:-;3:-;4:3;5:4;6:1;7:-;8:-;9:-,0:2;1:9;2:-;3:-;4:9;5:4;6:-;7:9;8:-;9:-,0@2=1;1@2=1;1@1=1;4@2=1;4@1=1;5@4=2;7@2=2;7@9=1,"2,1,4,9",10,8,8,0,1.0,0.3935056366887595,0.75,0.04350563668875952,0.0,0.0,0.4,0.14325785636901855,Feasible|selected=greedy
229,228,9,4,5,"ADD:1,7;ADD:2,6;ADD:4,6;ADD:6,3;REMOVE:0,2;REMOVE:1,9;REMOVE:4,9;REMOVE:5,4;REMOVE:7,9",0:2;1:9;2:-;3:-;4:9;5:4;6:-;7:9;8:-;9:-,0:-;1:7;2:6;3:-;4:6;5:-;6:3;7:-;8:-;9:-,1@4=1;1@6=1;1@7=1;2@6=1;4@6=1;6@3=1,"4,6,7,3",6,6,6,0,1.0,0.6663975782257338,1.0,0.0663975782257337,0.0,0.0,0.4,0.13121628761291504,Feasible|selected=greedy
230,229,10,6,4,"ADD:1,6;ADD:2,7;ADD:4,3;ADD:5,5;ADD:6,2;ADD:7,4;REMOVE:1,7;REMOVE:2,6;REMOVE:4,6;REMOVE:6,3",0:-;1:7;2:6;3:-;4:6;5:-;6:3;7:-;8:-;9:-,0:-;1:6;2:7;3:-;4:3;5:5;6:2;7:4;8:-;9:-,1@1=2;1@6=2;2@6=1;2@2=1;2@3=1;2@4=2;4@3=1;5@2=2;5@5=1;6@2=1;7@4=1,"1,6,2,3,4,5",15,11,11,0,1.0,0.4382536013655737,1.0,0.03825360136557375,0.0,0.0,0.6,0.16558504104614258,Feasible|selected=greedy
231,230,9,3,6,"ADD:1,8;ADD:2,8;ADD:4,8;REMOVE:1,6;REMOVE:2,7;REMOVE:4,3;REMOVE:5,5;REMOVE:6,2;REMOVE:7,4",0:-;1:6;2:7;3:-;4:3;5:5;6:2;7:4;8:-;9:-,0:-;1:8;2:8;3:-;4:8;5:-;6:-;7:-;8:-;9:-,1@8=1;2@1=1;2@4=2;4@8=1;4@4=1,"8,1,4",6,5,5,0,1.0,0.7326075572108608,1.0,0.032607557210860914,0.0,0.0,0.30000000000000004,0.12250494956970215,Feasible|selected=greedy
232,231,5,3,2,"ADD:2,2;ADD:5,3;ADD:7,8;REMOVE:1,8;REMOVE:2,8",0:-;1:8;2:8;3:-;4:8;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:2;3:-;4:8;5:3;6:-;7:8;8:-;9:-,2@0=1;2@2=1;4@5=1;4@6=1;5@2=2;5@3=1;7@2=1;7@1=1;7@4=1,"0,2,5,6,3,1,4",10,9,9,0,1.0,0.3843135138389814,0.6666666666666666,0.017646847172314784,0.0,0.0,0.30000000000000004,0.15796995162963867,Feasible|selected=greedy
233,232,7,3,4,"ADD:4,7;ADD:5,7;ADD:7,7;REMOVE:2,2;REMOVE:4,8;REMOVE:5,3;REMOVE:7,8",0:-;1:-;2:2;3:-;4:8;5:3;6:-;7:8;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:7;6:-;7:7;8:-;9:-,4@4=1;4@9=1;5@1=2;5@3=1;5@7=1;7@1=1;7@7=1,"4,9,1,3,7",8,7,7,0,1.0,0.7225982658175343,1.0,0.022598265817534303,0.0,0.0,0.30000000000000004,0.13660597801208496,Feasible|selected=greedy
234,233,5,3,2,"ADD:0,4;ADD:4,3;ADD:5,3;REMOVE:4,7;REMOVE:5,7",0:-;1:-;2:-;3:-;4:7;5:7;6:-;7:7;8:-;9:-,0:4;1:-;2:-;3:-;4:3;5:3;6:-;7:7;8:-;9:-,0@4=1;4@2=1;4@3=1;5@3=1;7@4=1;7@2=1;7@7=1,"4,2,3,7",7,7,7,0,1.0,0.4216696878475703,0.6666666666666666,0.05500302118090377,0.0,0.0,0.30000000000000004,0.13575100898742676,Feasible|selected=greedy
235,234,5,1,4,"ADD:4,4;REMOVE:0,4;REMOVE:4,3;REMOVE:5,3;REMOVE:7,7",0:4;1:-;2:-;3:-;4:3;5:3;6:-;7:7;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,4@4=1,4,1,1,1,0,1.0,1.0194632991575743,1.0,0.11946329915757434,0.0,0.0,0.1,0.09528803825378418,Feasible|selected=greedy
236,235,2,2,0,"ADD:5,8;ADD:7,2",0:-;1:-;2:-;3:-;4:4;5:-;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:4;5:8;6:-;7:2;8:-;9:-,4@4=1;5@4=1;5@1=1;5@2=1;7@2=1;7@0=1,"4,1,2,0",6,6,6,0,1.0,-0.16263412663127844,0.0,0.037365873368721575,0.0,0.0,0.2,0.12694287300109863,Feasible|selected=greedy
237,236,7,4,3,"ADD:1,8;ADD:4,9;ADD:5,6;ADD:7,0;REMOVE:4,4;REMOVE:5,8;REMOVE:7,2",0:-;1:-;2:-;3:-;4:4;5:8;6:-;7:2;8:-;9:-,0:-;1:8;2:-;3:-;4:9;5:6;6:-;7:0;8:-;9:-,1@2=1;1@8=1;4@6=1;4@9=3;5@6=1;5@9=1;5@1=1;5@4=1;7@0=1,"2,8,6,9,1,4,0",11,9,9,0,1.0,0.6522403812862269,1.0,0.05224038128622698,0.0,0.0,0.4,0.1505298614501953,Feasible|selected=beam_search
238,237,8,5,3,"ADD:2,8;ADD:3,4;ADD:4,5;ADD:6,5;ADD:7,4;REMOVE:1,8;REMOVE:4,9;REMOVE:7,0",0:-;1:8;2:-;3:-;4:9;5:6;6:-;7:0;8:-;9:-,0:-;1:-;2:8;3:4;4:5;5:6;6:5;7:4;8:-;9:-,2@8=1;3@4=1;3@7=1;4@5=1;5@4=1;5@7=1;5@6=1;6@5=1;7@4=1,"8,4,7,5,6",9,9,9,0,1.0,0.31621326052546184,0.75,0.06621326052546185,0.0,0.0,0.5,0.152846097946167,Feasible|selected=beam_search
239,238,8,4,4,"ADD:4,2;ADD:5,2;ADD:7,3;ADD:8,3;REMOVE:2,8;REMOVE:3,4;REMOVE:4,5;REMOVE:5,6",0:-;1:-;2:8;3:4;4:5;5:6;6:5;7:4;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:2;6:5;7:3|4;8:3;9:-,4@2=1;4@4=1;5@2=1;5@8=1;7@2=1;7@3=1;8@3=1,"2,4,8,3",7,7,7,0,1.0,0.3259616024518839,0.6666666666666666,0.05929493578521729,0.0,0.0,0.4,0.13801884651184082,Feasible|selected=beam_search
240,239,6,2,4,"ADD:3,2;ADD:6,6;REMOVE:4,2;REMOVE:5,2;REMOVE:6,5;REMOVE:8,3",0:-;1:-;2:-;3:-;4:2;5:2;6:5;7:3|4;8:3;9:-,0:-;1:-;2:-;3:2;4:-;5:-;6:6;7:3|4;8:-;9:-,3@2=1;6@6=1;7@6=1;7@1=1,"2,6,1",4,4,4,0,1.0,0.51945774965514,0.6666666666666666,0.05279108298847342,0.0,0.0,0.2,0.11716914176940918,Feasible|selected=beam_search
241,240,7,3,4,"ADD:1,9;ADD:4,2;ADD:5,5;REMOVE:3,2;REMOVE:6,6;REMOVE:7,3;REMOVE:7,4",0:-;1:-;2:-;3:2;4:-;5:-;6:6;7:3|4;8:-;9:-,0:-;1:9;2:-;3:-;4:2;5:5;6:-;7:-;8:-;9:-,1@9=1;4@2=2;4@3=1;4@5=1;5@5=2,"9,2,3,5",7,5,5,0,1.0,0.7609541828856397,1.0,0.060954182885639634,0.0,0.0,0.30000000000000004,0.1254730224609375,Feasible|selected=beam_search
242,241,6,3,3,"ADD:4,7;ADD:5,8;ADD:7,9;REMOVE:1,9;REMOVE:4,2;REMOVE:5,5",0:-;1:9;2:-;3:-;4:2;5:5;6:-;7:-;8:-;9:-,0:-;1:-;2:-;3:-;4:7;5:8;6:-;7:9;8:-;9:-,4@0=1;4@3=1;4@4=1;4@9=1;5@8=1;7@3=1;7@6=1,"0,3,4,9,8,6",7,7,7,0,1.0,0.7138489970414779,1.0,0.01384899704147785,0.0,0.0,0.30000000000000004,0.13612079620361328,Feasible|selected=greedy
243,242,7,4,3,"ADD:4,6;ADD:5,6;ADD:6,3;ADD:7,8;REMOVE:4,7;REMOVE:5,8;REMOVE:7,9",0:-;1:-;2:-;3:-;4:7;5:8;6:-;7:9;8:-;9:-,0:-;1:-;2:-;3:-;4:6;5:6;6:3;7:8;8:-;9:-,4@1=1;4@6=1;5@6=2;6@3=1;7@1=2;7@5=1,"1,6,3,5",8,6,6,0,1.0,0.6491129923974456,1.0,0.0491129923974457,0.0,0.0,0.4,0.12888503074645996,Feasible|selected=greedy
244,243,7,3,4,"ADD:5,0;ADD:6,9;ADD:7,7;REMOVE:4,6;REMOVE:5,6;REMOVE:6,3;REMOVE:7,8",0:-;1:-;2:-;3:-;4:6;5:6;6:3;7:8;8:-;9:-,0:-;1:-;2:-;3:-;4:-;5:0;6:9;7:7;8:-;9:-,5@0=1;6@3=1;6@6=1;7@7=1,"0,3,6,7",4,4,4,0,1.0,0.7498698380783473,1.0,0.049869838078347245,0.0,0.0,0.30000000000000004,0.12206697463989258,Feasible|selected=greedy
245,244,7,4,3,"ADD:4,2;ADD:5,4;ADD:6,4;ADD:7,9;REMOVE:5,0;REMOVE:6,9;REMOVE:7,7",0:-;1:-;2:-;3:-;4:-;5:0;6:9;7:7;8:-;9:-,0:-;1:-;2:-;3:-;4:2;5:4;6:4;7:9;8:-;9:-,4@2=2;5@4=1;6@2=1;6@4=2;7@1=1;7@6=1;7@9=1,"2,4,1,6,9",9,7,7,0,1.0,0.6610216835504356,1.0,0.06102168355043552,0.0,0.0,0.4,0.14029812812805176,Feasible|selected=greedy
246,245,7,3,4,"ADD:5,3;ADD:6,7;ADD:7,8;REMOVE:4,2;REMOVE:5,4;REMOVE:6,4;REMOVE:7,9",0:-;1:-;2:-;3:-;4:2;5:4;6:4;7:9;8:-;9:-,0:-;1:-;2:-;3:-;4:-;5:3;6:7;7:8;8:-;9:-,5@3=1;6@7=1;7@7=1;7@1=1;7@2=2;7@8=1,"3,7,1,2,8",7,6,6,0,1.0,0.7429498873597935,1.0,0.04294988735979353,0.0,0.0,0.30000000000000004,0.13384604454040527,Feasible|selected=greedy
247,246,8,5,3,"ADD:2,7;ADD:4,9;ADD:5,4;ADD:6,8;ADD:7,9;REMOVE:5,3;REMOVE:6,7;REMOVE:7,8",0:-;1:-;2:-;3:-;4:-;5:3;6:7;7:8;8:-;9:-,0:-;1:-;2:7;3:-;4:9;5:4;6:8;7:9;8:-;9:-,2@3=1;2@4=1;4@9=1;5@4=1;5@2=1;6@2=1;6@5=1;6@6=1;7@2=1;7@1=1,"3,4,9,2,5,6,1",10,10,10,0,1.0,0.521231812582738,1.0,0.02123181258273802,0.0,0.0,0.5,0.16885590553283691,Feasible|selected=greedy
248,247,11,6,5,"ADD:2,8;ADD:3,2;ADD:4,7;ADD:5,3;ADD:6,0;ADD:7,7;REMOVE:2,7;REMOVE:4,9;REMOVE:5,4;REMOVE:6,8;REMOVE:7,9",0:-;1:-;2:7;3:-;4:9;5:4;6:8;7:9;8:-;9:-,0:-;1:-;2:8;3:2;4:7;5:3;6:0;7:7;8:-;9:-,2@2=1;2@5=1;2@8=1;3@2=1;4@8=1;4@0=1;4@6=1;5@3=1;6@0=1;7@2=1;7@1=1;7@7=1,"2,5,8,0,6,3,1,7",12,12,12,0,1.0,0.4403696957771498,1.0,0.040369695777149696,0.0,0.0,0.6,0.18357491493225098,Feasible|selected=greedy
249,248,11,5,6,"ADD:2,7;ADD:4,8;ADD:5,2;ADD:6,8;ADD:7,2;REMOVE:2,8;REMOVE:3,2;REMOVE:4,7;REMOVE:5,3;REMOVE:6,0;REMOVE:7,7",0:-;1:-;2:8;3:2;4:7;5:3;6:0;7:7;8:-;9:-,0:-;1:-;2:7;3:-;4:8;5:2;6:8;7:2;8:-;9:-,2@3=1;2@6=1;2@7=1;4@8=1;5@2=1;6@1=1;6@5=2;7@2=1;7@0=1,"3,6,7,8,2,1,5,0",10,9,9,0,1.0,0.5406281813877292,1.0,0.0406281813877292,0.0,0.0,0.5,0.1646289825439453,Feasible|selected=greedy
250,249,8,4,4,"ADD:2,8;ADD:5,4;ADD:6,2;ADD:7,1;REMOVE:2,7;REMOVE:5,2;REMOVE:6,8;REMOVE:7,2",0:-;1:-;2:7;3:-;4:8;5:2;6:8;7:2;8:-;9:-,0:-;1:-;2:8;3:-;4:8;5:4;6:2;7:1;8:-;9:-,2@1=1;2@2=1;2@5=1;4@6=1;4@8=1;5@4=1;6@2=1;7@1=1,"1,2,5,6,8,4",8,8,8,0,1.0,0.4442334724184891,0.8,0.04423347241848906,0.0,0.0,0.4,0.14953970909118652,Feasible|selected=greedy
251,250,7,3,4,"ADD:1,4;ADD:6,4;ADD:7,5;REMOVE:4,8;REMOVE:5,4;REMOVE:6,2;REMOVE:7,1",0:-;1:-;2:8;3:-;4:8;5:4;6:2;7:1;8:-;9:-,0:-;1:4;2:8;3:-;4:-;5:-;6:4;7:5;8:-;9:-,1@4=1;2@6=2;2@8=1;6@4=1;7@5=1,"4,6,8,5",6,5,5,0,1.0,0.5689789543244419,0.8,0.06897895432444194,0.0,0.0,0.30000000000000004,0.12630105018615723,Feasible|selected=greedy
252,251,10,6,4,"ADD:1,2;ADD:2,4;ADD:4,7;ADD:5,7;ADD:6,9;ADD:7,4;REMOVE:1,4;REMOVE:2,8;REMOVE:6,4;REMOVE:7,5",0:-;1:4;2:8;3:-;4:-;5:-;6:4;7:5;8:-;9:-,0:-;1:2;2:4;3:-;4:7;5:7;6:9;7:4;8:-;9:-,1@0=2;1@2=1;1@5=1;1@9=2;2@2=2;2@4=1;2@6=2;4@4=1;4@7=1;5@0=2;5@4=1;5@6=1;6@9=1;7@4=1,"0,2,5,9,4,6,7",19,14,14,0,1.0,0.4257663133501933,1.0,0.02576631335019337,0.0,0.0,0.6,0.19228076934814453,Feasible|selected=greedy
253,252,11,5,6,"ADD:1,8;ADD:2,7;ADD:3,8;ADD:4,0;ADD:5,9;REMOVE:1,2;REMOVE:2,4;REMOVE:4,7;REMOVE:5,7;REMOVE:6,9;REMOVE:7,4",0:-;1:2;2:4;3:-;4:7;5:7;6:9;7:4;8:-;9:-,0:-;1:8;2:7;3:8;4:0;5:9;6:-;7:-;8:-;9:-,1@1=2;1@7=1;1@8=2;2@3=1;2@4=1;3@1=1;3@8=1;4@0=1;5@1=2;5@2=1,"1,7,8,3,4,0,2",13,10,10,0,1.0,0.5303333656237645,1.0,0.030333365623764593,0.0,0.0,0.5,0.16629791259765625,Feasible|selected=greedy
254,253,9,5,4,"ADD:2,2;ADD:3,9;ADD:4,8;ADD:5,8;ADD:7,4;REMOVE:2,7;REMOVE:3,8;REMOVE:4,0;REMOVE:5,9",0:-;1:8;2:7;3:8;4:0;5:9;6:-;7:-;8:-;9:-,0:-;1:8;2:2;3:9;4:8;5:8;6:-;7:4;8:-;9:-,1@4=1;1@8=1;2@4=3;2@2=1;2@9=1;3@9=1;4@8=1;4@2=1;4@5=1;5@2=1;5@5=1;5@1=1;7@4=1,"4,8,2,9,5,1",15,13,13,0,1.0,0.3354880806944356,0.8,0.03548808069443555,0.0,0.0,0.5,0.17125487327575684,Feasible|selected=greedy
255,254,11,5,6,"ADD:2,8;ADD:4,4;ADD:5,4;ADD:6,9;ADD:7,3;REMOVE:1,8;REMOVE:2,2;REMOVE:3,9;REMOVE:4,8;REMOVE:5,8;REMOVE:7,4",0:-;1:8;2:2;3:9;4:8;5:8;6:-;7:4;8:-;9:-,0:-;1:-;2:8;3:-;4:4;5:4;6:9;7:3;8:-;9:-,2@2=1;2@4=1;2@8=1;4@4=1;5@2=1;5@4=1;6@9=1;7@2=1;7@3=1,"2,4,8,9,3",9,9,9,0,1.0,0.5565579420773501,1.0,0.05655794207734999,0.0,0.0,0.5,0.14933300018310547,Feasible|selected=greedy
256,255,7,2,5,"ADD:2,9;ADD:4,9;REMOVE:2,8;REMOVE:4,4;REMOVE:5,4;REMOVE:6,9;REMOVE:7,3",0:-;1:-;2:8;3:-;4:4;5:4;6:9;7:3;8:-;9:-,0:-;1:-;2:9;3:-;4:9;5:-;6:-;7:-;8:-;9:-,2@6=1;2@9=1;4@9=1,"6,9",3,3,3,0,1.0,0.8671228709957639,1.0,0.06712287099576389,0.0,0.0,0.2,0.10936689376831055,Feasible|selected=greedy
